Thu Jul 10 23:50:00 2025    results.prof

         2014028 function calls (1980186 primitive calls) in 77.422 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.414    0.414 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:1(<module>)
     2100    0.185    0.000    0.412    0.000 /usr/lib/python3.10/inspect.py:2920(__init__)
34228/34225    0.325    0.000    0.408    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.400    0.400 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/lines.py:1(<module>)
        2    0.016    0.008    0.399    0.199 /usr/lib/python3.10/glob.py:13(glob)
       21    0.001    0.000    0.395    0.019 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distn_infrastructure.py:3353(_construct_docstrings)
     1714    0.084    0.000    0.389    0.000 <frozen importlib._bootstrap_external>:380(cache_from_source)
2077/2063    0.034    0.000    0.383    0.000 /usr/lib/python3.10/glob.py:53(_iglob)
        1    0.000    0.000    0.378    0.378 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/__config__.py:1(<module>)
        1    0.000    0.000    0.375    0.375 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/cm.py:1(<module>)
      262    0.007    0.000    0.373    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:1436(getdata)
     4602    0.049    0.000    0.365    0.000 {built-in method builtins.sorted}
        1    0.001    0.001    0.360    0.360 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/__init__.py:1(<module>)
      456    0.014    0.000    0.355    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:1530(number_of_parameters)
        1    0.000    0.000    0.350    0.350 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/image.py:1(<module>)
  127/116    0.003    0.000    0.331    0.003 <frozen importlib._bootstrap_external>:1182(exec_module)
     9693    0.152    0.000    0.330    0.000 /usr/lib/python3.10/enum.py:359(__call__)
      327    0.046    0.000    0.328    0.001 /usr/lib/python3.10/typing.py:1016(__init__)
  127/116    0.016    0.000    0.325    0.003 {built-in method _imp.exec_dynamic}
       73    0.006    0.000    0.325    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3449(open)
  145/140    0.002    0.000    0.320    0.002 /usr/lib/python3.10/typing.py:401(__getitem__)
        1    0.000    0.000    0.317    0.317 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/__init__.py:1(<module>)
      139    0.010    0.000    0.316    0.002 /usr/lib/python3.10/typing.py:483(Union)
        1    0.000    0.000    0.311    0.311 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/__init__.py:1(<module>)
       48    0.002    0.000    0.310    0.006 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/__init__.py:1403(_add_data_doc)
        1    0.000    0.000    0.304    0.304 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/mpl_toolkits/mplot3d/axis3d.py:1(<module>)
        1    0.000    0.000    0.303    0.303 /usr/lib/python3.10/importlib/metadata/__init__.py:1(<module>)
        1    0.000    0.000    0.303    0.303 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/csgraph/__init__.py:1(<module>)
     4409    0.130    0.000    0.300    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:1549(aliased_name)
  2877/73    0.122    0.000    0.300    0.004 /usr/lib/python3.10/copy.py:128(deepcopy)
     7109    0.175    0.000    0.294    0.000 <frozen importlib._bootstrap_external>:128(<listcomp>)
   154/73    0.025    0.000    0.291    0.004 /usr/lib/python3.10/copy.py:227(_deepcopy_dict)
    12474    0.195    0.000    0.290    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:64(eof)
      178    0.012    0.000    0.290    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3241(fromarray)
        1    0.002    0.002    0.289    0.289 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/_support_alternative_backends.py:1(<module>)
        1    0.001    0.001    0.288    0.288 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/core.py:1(<module>)
      151    0.006    0.000    0.288    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:1263(copy)
        1    0.000    0.000    0.286    0.286 /usr/lib/python3.10/importlib/metadata/__init__.py:999(entry_points)
      353    0.076    0.000    0.284    0.001 {method 'reduce' of 'numpy.ufunc' objects}
      106    0.032    0.000    0.282    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:169(<listcomp>)
        1    0.000    0.000    0.279    0.279 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/_ndimage_api.py:1(<module>)
       73    0.009    0.000    0.277    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3522(_open_core)
        1    0.000    0.000    0.277    0.277 /usr/lib/python3.10/importlib/metadata/__init__.py:456(load)
    12384    0.183    0.000    0.277    0.000 /usr/lib/python3.10/sre_parse.py:255(get)
        1    0.000    0.000    0.276    0.276 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/csgraph/_laplacian.py:1(<module>)
      106    0.002    0.000    0.276    0.003 /usr/lib/python3.10/importlib/metadata/__init__.py:1018(<genexpr>)
      178    0.010    0.000    0.274    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3157(frombuffer)
       32    0.273    0.009    0.273    0.009 {method 'convert' of 'ImagingCore' objects}
        1    0.000    0.000    0.273    0.273 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/__init__.py:1(<module>)
        1    0.001    0.001    0.273    0.273 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:1(<module>)
        1    0.000    0.000    0.266    0.266 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/quiver.py:1(<module>)
       90    0.012    0.000    0.261    0.003 Cut-and-Paste/dataset_generator.py:108(get_annotation_from_mask)
        1    0.001    0.001    0.258    0.258 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_typing/_dtype_like.py:1(<module>)
        1    0.000    0.000    0.256    0.256 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_resampling.py:1(<module>)
      151    0.255    0.002    0.255    0.002 {method 'copy' of 'ImagingCore' objects}
       77    0.001    0.000    0.254    0.003 /usr/lib/python3.10/typing.py:1040(__or__)
     1841    0.023    0.000    0.252    0.000 <frozen importlib._bootstrap>:391(cached)
        1    0.002    0.002    0.252    0.252 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_multivariate.py:1(<module>)
    26728    0.249    0.000    0.251    0.000 {method 'get' of 'dict' objects}
       73    0.007    0.000    0.251    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ImageFile.py:116(__init__)
    34756    0.250    0.000    0.250    0.000 {built-in method builtins.callable}
      426    0.018    0.000    0.250    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:332(validate_color)
       60    0.018    0.000    0.249    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:2353(rotate)
      475    0.008    0.000    0.247    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:85(read_to_next_unindented_line)
      746    0.102    0.000    0.244    0.000 /usr/lib/python3.10/textwrap.py:422(dedent)
      180    0.003    0.000    0.244    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:2477(any)
        1    0.000    0.000    0.242    0.242 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cv2/__init__.py:1(<module>)
      180    0.008    0.000    0.241    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/fromnumeric.py:89(_wrapreduction_any_all)
        1    0.000    0.000    0.238    0.238 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colorizer.py:1(<module>)
      392    0.010    0.000    0.237    0.001 /usr/lib/python3.10/logging/__init__.py:1626(handle)
        1    0.000    0.000    0.236    0.236 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/transform/__init__.py:1(<module>)
     1159    0.122    0.000    0.236    0.000 /usr/lib/python3.10/functools.py:35(update_wrapper)
        1    0.019    0.019    0.233    0.233 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/cv2/__init__.py:68(bootstrap)
       33    0.001    0.000    0.230    0.007 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/doccer.py:289(decorate)
        1    0.000    0.000    0.229    0.229 /usr/lib/python3.10/importlib/metadata/_adapters.py:1(<module>)
      984    0.023    0.000    0.229    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
       58    0.002    0.000    0.229    0.004 /usr/lib/python3.10/pydoc.py:193(getdoc)
        1    0.000    0.000    0.226    0.226 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/__init__.py:1(<module>)
      392    0.007    0.000    0.223    0.001 /usr/lib/python3.10/logging/__init__.py:1680(callHandlers)
      132    0.004    0.000    0.221    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/stats/_distn_infrastructure.py:674(__init__)
      429    0.010    0.000    0.220    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:224(is_color_like)
       58    0.002    0.000    0.220    0.004 /usr/lib/python3.10/pydoc.py:177(_getdoc)
       81    0.002    0.000    0.219    0.003 /usr/lib/python3.10/typing.py:407(__getitem__)
        1    0.000    0.000    0.218    0.218 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/common.py:1(<module>)
        1    0.000    0.000    0.217    0.217 /usr/lib/python3.10/email/message.py:1(<module>)
      392    0.017    0.000    0.216    0.001 /usr/lib/python3.10/logging/__init__.py:955(handle)
        1    0.001    0.001    0.212    0.212 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/pyparsing/common.py:8(pyparsing_common)
       40    0.001    0.000    0.212    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:870(jpeg_factory)
    27335    0.210    0.000    0.210    0.000 {method 'strip' of 'str' objects}
      180    0.006    0.000    0.208    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:726(__array_interface__)
       58    0.005    0.000    0.206    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:2783(transform)
     2354    0.095    0.000    0.205    0.000 /usr/lib/python3.10/posixpath.py:71(join)
        1    0.001    0.001    0.202    0.202 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_typing/_char_codes.py:1(<module>)
      462    0.012    0.000    0.202    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:278(to_rgba)
       40    0.016    0.000    0.200    0.005 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/JpegImagePlugin.py:340(_open)
        1    0.000    0.000    0.199    0.199 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/spatial/transform/_rotation_groups.py:1(<module>)
        1    0.000    0.000    0.196    0.196 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/constants/__init__.py:1(<module>)
       65    0.029    0.000    0.195    0.003 /usr/lib/python3.10/typing.py:532(Literal)
       47    0.047    0.001    0.195    0.004 /usr/lib/python3.10/enum.py:180(__new__)
        1    0.000    0.000    0.193    0.193 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/ndimage/_filters.py:1(<module>)
        1    0.000    0.000    0.193    0.193 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/yaml/loader.py:1(<module>)
        1    0.000    0.000    0.192    0.192 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/tri/__init__.py:1(<module>)
  127/124    0.003    0.000    0.189    0.002 <frozen importlib._bootstrap_external>:1174(create_module)
     7952    0.125    0.000    0.186    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:80(is_empty)
  127/124    0.102    0.001    0.183    0.001 {built-in method _imp.create_dynamic}
        1    0.000    0.000    0.180    0.180 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/font_manager.py:1(<module>)
      180    0.063    0.000    0.180    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:764(tobytes)
        1    0.000    0.000    0.178    0.178 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/ExifTags.py:1(<module>)
       19    0.003    0.000    0.177    0.009 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:814(validate_cycler)
        1    0.000    0.000    0.177    0.177 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/sparse/linalg/_eigen/__init__.py:1(<module>)
      857    0.035    0.000    0.177    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
      392    0.007    0.000    0.175    0.000 /usr/lib/python3.10/logging/__init__.py:1585(makeRecord)
      106    0.003    0.000    0.175    0.002 /usr/lib/python3.10/importlib/metadata/_itertools.py:4(unique_everseen)
        1    0.000    0.000    0.174    0.174 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/artist.py:1(<module>)
      781    0.048    0.000    0.173    0.000 /usr/lib/python3.10/enum.py:89(__setitem__)
        1    0.000    0.000    0.172    0.172 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/table.py:1(<module>)
       58    0.004    0.000    0.172    0.003 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:2877(__transformer)
      186    0.014    0.000    0.171    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/colors.py:325(_to_rgba_no_colorcycle)
      236    0.021    0.000    0.168    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3059(new)
      392    0.054    0.000    0.168    0.000 /usr/lib/python3.10/logging/__init__.py:283(__init__)
        8    0.000    0.000    0.166    0.021 /usr/lib/python3.10/glob.py:93(_glob1)
       13    0.000    0.000    0.166    0.013 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/rcsetup.py:426(validate_font_properties)
       10    0.001    0.000    0.166    0.017 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/_fontconfig_pattern.py:77(parse_fontconfig_pattern)
       72    0.007    0.000    0.165    0.002 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/_lib/_docscrape.py:366(_parse_summary)
     1092    0.025    0.000    0.165    0.000 <frozen importlib._bootstrap>:169(__enter__)
        3    0.000    0.000    0.164    0.055 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/patches.py:2293(__init_subclass__)
        1    0.001    0.001    0.164    0.164 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/scipy/constants/_codata.py:1(<module>)
        6    0.000    0.000    0.164    0.027 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/matplotlib/patches.py:2335(pprint_styles)
      287    0.012    0.000    0.162    0.001 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/numpy/_core/overrides.py:142(decorator)
     1593    0.078    0.000    0.161    0.000 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:880(load)
        1    0.000    0.000    0.161    0.161 /usr/lib/python3.10/email/utils.py:1(<module>)
    21805    0.160    0.000    0.160    0.000 {method 'rstrip' of 'str' objects}
       58    0.157    0.003    0.157    0.003 {method 'transform' of 'ImagingCore' objects}
      392    0.013    0.000    0.155    0.000 /usr/lib/python3.10/logging/__init__.py:1204(emit)
       43    0.011    0.000    0.155    0.004 /home/vikhyat/RIPS25-AnalogDevices-ObjectDetection/env/lib/python3.10/site-packages/PIL/Image.py:3111(frombytes)
